order_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,status,order_date,updated_at
4517,381,10,4,36.02,0,144.08,processing,2026-05-03T10:23:01.208332,2026-05-03T10:23:01.208332
4518,21,21,5,172.56,15,733.38,processing,2026-08-16T14:15:01.208332,2026-08-16T14:15:01.208332
4519,112,16,1,113.51,0,113.51,cancelled,2026-04-09T17:38:01.208332,2026-04-09T17:38:01.208332
4520,278,36,1,202.99,10,182.69,shipped,2026-05-05T01:37:01.208332,2026-05-05T01:37:01.208332
4521,84,20,5,40.55,0,202.75,completed,2026-07-19T11:59:01.208332,2026-07-19T11:59:01.208332
4522,481,16,4,113.51,5,431.34,processing,2026-02-26T03:29:01.208332,2026-02-26T03:29:01.208332
4523,29,47,4,46.2,10,166.32,completed,2026-08-03T16:06:01.208332,2026-08-03T16:06:01.208332
4524,497,54,4,139.17,5,528.85,completed,2026-08-16T06:39:01.208332,2026-08-16T06:39:01.208332
4525,197,30,4,15.86,0,63.44,processing,2026-03-10T21:51:01.208332,2026-03-10T21:51:01.208332
4526,263,51,3,227.16,0,681.48,completed,2026-03-06T14:27:01.208332,2026-03-06T14:27:01.208332
4527,298,37,3,143.78,0,431.34,completed,2026-06-23T00:35:01.208332,2026-06-23T00:35:01.208332
4528,226,56,4,16.97,0,67.88,completed,2026-06-28T06:33:01.208332,2026-06-28T06:33:01.208332
4529,310,99,2,200.3,15,340.51,processing,2026-04-05T12:10:01.208332,2026-04-05T12:10:01.208332
4530,214,45,1,66.28,0,66.28,processing,2026-06-21T10:07:01.208332,2026-06-21T10:07:01.208332
4531,193,22,4,146.59,0,586.36,completed,2026-03-19T04:03:01.208332,2026-03-19T04:03:01.208332
4532,198,18,4,131.71,20,421.47,completed,2026-03-16T23:36:01.208332,2026-03-16T23:36:01.208332
4533,152,19,3,106.58,0,319.74,shipped,2026-07-16T15:42:01.208332,2026-07-16T15:42:01.208332
4534,341,18,3,131.71,15,335.86,cancelled,2026-06-04T14:20:01.208332,2026-06-04T14:20:01.208332
4535,165,35,2,196.82,0,393.64,processing,2026-06-27T05:44:01.208332,2026-06-27T05:44:01.208332
4536,436,66,1,189.77,10,170.79,shipped,2026-07-07T09:25:01.208332,2026-07-07T09:25:01.208332
4537,486,77,5,235.95,0,1179.75,processing,2026-07-08T07:03:01.208332,2026-07-08T07:03:01.208332
4538,477,53,2,81.67,15,138.84,cancelled,2026-04-08T07:23:01.208332,2026-04-08T07:23:01.208332
4539,160,92,1,16.89,15,14.36,processing,2026-06-12T23:14:01.208332,2026-06-12T23:14:01.208332
4540,350,49,3,107.82,0,323.46,processing,2026-04-01T04:36:01.208332,2026-04-01T04:36:01.208332
4541,174,31,2,156.71,15,266.41,completed,2026-08-18T09:32:01.208332,2026-08-18T09:32:01.208332
4542,485,59,2,152.05,0,304.1,completed,2026-06-24T23:16:01.208332,2026-06-24T23:16:01.208332
4543,187,69,2,211.41,0,422.82,completed,2026-04-09T07:04:01.208332,2026-04-09T07:04:01.208332
4544,487,26,1,123.56,20,98.85,completed,2026-06-29T02:56:01.208332,2026-06-29T02:56:01.208332
4545,40,11,3,184.85,20,443.64,processing,2026-06-25T06:55:01.208332,2026-06-25T06:55:01.208332
4546,256,52,1,101.29,0,101.29,cancelled,2026-08-21T00:39:01.208332,2026-08-21T00:39:01.208332
4547,137,48,4,179.54,20,574.53,shipped,2026-07-06T02:01:01.208332,2026-07-06T02:01:01.208332
4548,470,89,5,214.41,15,911.24,shipped,2026-04-13T11:44:01.208332,2026-04-13T11:44:01.208332
4549,170,59,4,152.05,10,547.38,cancelled,2026-07-03T05:36:01.208332,2026-07-03T05:36:01.208332
4550,409,35,3,196.82,0,590.46,completed,2026-04-30T05:22:01.208332,2026-04-30T05:22:01.208332
4551,224,48,5,179.54,5,852.81,completed,2026-07-29T15:43:01.208332,2026-07-29T15:43:01.208332
4552,202,50,5,24.94,20,99.76,shipped,2026-05-26T03:05:01.208332,2026-05-26T03:05:01.208332
4553,493,9,4,149.34,0,597.36,completed,2026-08-07T12:29:01.208332,2026-08-07T12:29:01.208332
4554,65,11,2,184.85,0,369.7,completed,2026-04-16T13:57:01.208332,2026-04-16T13:57:01.208332
4555,12,69,1,211.41,10,190.27,processing,2026-04-25T01:04:01.208332,2026-04-25T01:04:01.208332
4556,470,40,5,157.04,0,785.2,completed,2026-07-21T22:08:01.208332,2026-07-21T22:08:01.208332
4557,95,98,4,165.02,10,594.07,completed,2026-03-21T13:22:01.208332,2026-03-21T13:22:01.208332
4558,403,48,5,179.54,5,852.81,completed,2026-05-06T21:12:01.208332,2026-05-06T21:12:01.208332
4559,433,58,2,245.37,0,490.74,completed,2026-07-28T23:08:01.208332,2026-07-28T23:08:01.208332
4560,7,59,3,152.05,0,456.15,completed,2026-04-08T05:11:01.208332,2026-04-08T05:11:01.208332
4561,398,92,5,16.89,0,84.45,completed,2026-04-12T23:12:01.208332,2026-04-12T23:12:01.208332
4562,198,16,3,113.51,0,340.53,completed,2026-06-25T03:34:01.208332,2026-06-25T03:34:01.208332
4563,334,70,5,40.29,0,201.45,completed,2026-04-09T17:04:01.208332,2026-04-09T17:04:01.208332
4564,482,54,1,139.17,0,139.17,completed,2026-07-15T00:02:01.208332,2026-07-15T00:02:01.208332
4565,454,40,2,157.04,15,266.97,completed,2026-07-20T23:32:01.208332,2026-07-20T23:32:01.208332
4566,232,73,4,155.74,0,622.96,shipped,2026-06-23T08:16:01.208332,2026-06-23T08:16:01.208332
4567,116,14,1,20.65,0,20.65,cancelled,2026-05-31T20:08:01.208332,2026-05-31T20:08:01.208332
4568,352,94,1,91.68,5,87.1,processing,2026-08-13T17:55:01.208332,2026-08-13T17:55:01.208332
4569,421,46,2,224.33,0,448.66,completed,2026-08-12T05:59:01.208332,2026-08-12T05:59:01.208332
4570,41,48,5,179.54,5,852.81,processing,2026-03-12T09:58:01.208332,2026-03-12T09:58:01.208332
4571,144,41,2,117.02,0,234.04,cancelled,2026-04-30T15:14:01.208332,2026-04-30T15:14:01.208332
4572,144,95,2,12.44,5,23.64,processing,2026-08-04T11:15:01.208332,2026-08-04T11:15:01.208332
4573,409,59,3,152.05,0,456.15,cancelled,2026-07-27T06:28:01.208332,2026-07-27T06:28:01.208332
4574,334,87,4,203.97,0,815.88,shipped,2026-03-16T01:34:01.208332,2026-03-16T01:34:01.208332
4575,100,83,2,213.9,20,342.24,cancelled,2026-06-21T13:58:01.208332,2026-06-21T13:58:01.208332
4576,13,89,5,214.41,5,1018.45,completed,2026-07-18T14:54:01.208332,2026-07-18T14:54:01.208332
4577,449,95,2,12.44,0,24.88,shipped,2026-08-07T08:05:01.208332,2026-08-07T08:05:01.208332
4578,237,58,2,245.37,10,441.67,shipped,2026-05-12T20:57:01.208332,2026-05-12T20:57:01.208332
4579,350,42,4,118.02,0,472.08,shipped,2026-03-31T02:14:01.208332,2026-03-31T02:14:01.208332
4580,2,15,3,134.78,0,404.34,completed,2026-06-21T03:29:01.208332,2026-06-21T03:29:01.208332
4581,474,98,3,165.02,20,396.05,shipped,2026-03-23T08:39:01.208332,2026-03-23T08:39:01.208332
4582,478,69,1,211.41,0,211.41,completed,2026-08-11T10:59:01.208332,2026-08-11T10:59:01.208332
4583,167,84,5,114.05,15,484.71,completed,2026-08-21T17:53:01.208332,2026-08-21T17:53:01.208332
4584,19,4,2,15.68,5,29.79,cancelled,2026-07-29T11:45:01.208332,2026-07-29T11:45:01.208332
4585,92,94,2,91.68,0,183.36,completed,2026-04-20T21:13:01.208332,2026-04-20T21:13:01.208332
4586,164,60,2,164.26,0,328.52,completed,2026-05-12T01:03:01.208332,2026-05-12T01:03:01.208332
4587,310,39,2,247.09,10,444.76,completed,2026-06-29T15:04:01.208332,2026-06-29T15:04:01.208332
4588,394,28,4,206.42,10,743.11,cancelled,2026-07-20T08:22:01.208332,2026-07-20T08:22:01.208332
4589,356,12,4,155.49,0,621.96,completed,2026-08-07T23:22:01.208332,2026-08-07T23:22:01.208332
4590,102,16,2,113.51,5,215.67,completed,2026-06-16T21:49:01.208332,2026-06-16T21:49:01.208332
4591,180,91,2,146.76,10,264.17,shipped,2026-07-14T18:51:01.208332,2026-07-14T18:51:01.208332
4592,91,93,1,127.01,10,114.31,completed,2026-06-20T23:52:01.208332,2026-06-20T23:52:01.208332
4593,295,93,4,127.01,20,406.43,completed,2026-04-09T09:43:01.208332,2026-04-09T09:43:01.208332
4594,66,93,3,127.01,10,342.93,cancelled,2026-04-28T17:21:01.208332,2026-04-28T17:21:01.208332
4595,350,28,2,206.42,0,412.84,completed,2026-03-26T08:38:01.208332,2026-03-26T08:38:01.208332
4596,328,89,4,214.41,0,857.64,processing,2026-06-30T21:42:01.208332,2026-06-30T21:42:01.208332
4597,98,67,5,63.81,10,287.15,completed,2026-03-27T07:55:01.208332,2026-03-27T07:55:01.208332
4598,148,47,4,46.2,15,157.08,completed,2026-06-29T20:16:01.208332,2026-06-29T20:16:01.208332
4599,401,46,2,224.33,0,448.66,shipped,2026-04-05T20:33:01.208332,2026-04-05T20:33:01.208332
4600,219,12,5,155.49,0,777.45,completed,2026-08-19T13:04:01.208332,2026-08-19T13:04:01.208332
4601,241,51,1,227.16,0,227.16,shipped,2026-06-03T22:42:01.208332,2026-06-03T22:42:01.208332
4602,24,66,2,189.77,5,360.56,shipped,2026-06-14T02:58:01.208332,2026-06-14T02:58:01.208332
4603,404,16,5,113.51,20,454.04,completed,2026-03-24T10:24:01.208332,2026-03-24T10:24:01.208332
4604,196,5,1,88.78,0,88.78,completed,2026-05-24T01:17:01.208332,2026-05-24T01:17:01.208332
4605,80,51,1,227.16,0,227.16,processing,2026-06-20T23:34:01.208332,2026-06-20T23:34:01.208332
4606,114,72,5,194.06,15,824.75,completed,2026-08-17T17:00:01.208332,2026-08-17T17:00:01.208332
4607,362,12,4,155.49,15,528.67,cancelled,2026-07-18T02:20:01.208332,2026-07-18T02:20:01.208332
4608,223,91,3,146.76,10,396.25,completed,2026-07-30T01:42:01.208332,2026-07-30T01:42:01.208332
4609,400,52,4,101.29,0,405.16,shipped,2026-04-23T15:18:01.208332,2026-04-23T15:18:01.208332
4610,386,34,2,167.45,0,334.9,completed,2026-04-02T19:05:01.208332,2026-04-02T19:05:01.208332
4611,354,20,2,40.55,0,81.1,cancelled,2026-08-10T00:20:01.208332,2026-08-10T00:20:01.208332
4612,261,3,1,83.25,20,66.6,completed,2026-06-14T04:15:01.208332,2026-06-14T04:15:01.208332
4613,130,20,3,40.55,10,109.48,cancelled,2026-06-25T15:11:01.208332,2026-06-25T15:11:01.208332
4614,290,20,2,40.55,0,81.1,completed,2026-07-07T06:21:01.208332,2026-07-07T06:21:01.208332
4615,208,8,4,220.49,0,881.96,processing,2026-07-23T01:36:01.208332,2026-07-23T01:36:01.208332
4616,173,28,3,206.42,15,526.37,shipped,2026-03-04T13:48:01.208332,2026-03-04T13:48:01.208332
4617,125,82,4,131.43,20,420.58,completed,2026-07-19T00:06:01.208332,2026-07-19T00:06:01.208332
4618,35,83,1,213.9,10,192.51,completed,2026-03-05T16:30:01.208332,2026-03-05T16:30:01.208332
4619,204,88,4,114.54,0,458.16,completed,2026-03-14T15:06:01.208332,2026-03-14T15:06:01.208332
4620,4,63,3,91.0,0,273.0,processing,2026-07-29T13:39:01.208332,2026-07-29T13:39:01.208332
4621,487,40,1,157.04,15,133.48,completed,2026-06-05T20:24:01.208332,2026-06-05T20:24:01.208332
4622,77,2,1,63.38,0,63.38,shipped,2026-07-14T15:22:01.208332,2026-07-14T15:22:01.208332
4623,90,52,1,101.29,10,91.16,completed,2026-07-16T10:05:01.208332,2026-07-16T10:05:01.208332
4624,340,52,2,101.29,10,182.32,cancelled,2026-07-24T08:42:01.208332,2026-07-24T08:42:01.208332
4625,243,85,3,179.75,5,512.29,completed,2026-03-07T02:44:01.208332,2026-03-07T02:44:01.208332
4626,375,36,4,202.99,0,811.96,completed,2026-04-30T09:55:01.208332,2026-04-30T09:55:01.208332
4627,129,73,1,155.74,20,124.59,cancelled,2026-03-27T07:48:01.208332,2026-03-27T07:48:01.208332
4628,338,9,3,149.34,0,448.02,cancelled,2026-05-12T12:50:01.208332,2026-05-12T12:50:01.208332
4629,138,10,1,36.02,10,32.42,cancelled,2026-07-13T02:56:01.208332,2026-07-13T02:56:01.208332
4630,176,43,4,193.8,0,775.2,processing,2026-02-26T16:14:01.208332,2026-02-26T16:14:01.208332
4631,478,86,1,186.11,10,167.5,shipped,2026-07-04T20:00:01.208332,2026-07-04T20:00:01.208332
4632,304,28,5,206.42,0,1032.1,processing,2026-05-16T16:12:01.208332,2026-05-16T16:12:01.208332
4633,255,46,2,224.33,0,448.66,completed,2026-05-21T11:06:01.208332,2026-05-21T11:06:01.208332
4634,416,18,1,131.71,0,131.71,shipped,2026-03-26T07:32:01.208332,2026-03-26T07:32:01.208332
4635,500,21,1,172.56,0,172.56,cancelled,2026-06-16T23:12:01.208332,2026-06-16T23:12:01.208332
4636,255,13,2,225.88,15,384.0,completed,2026-06-24T01:04:01.208332,2026-06-24T01:04:01.208332
4637,77,40,1,157.04,0,157.04,completed,2026-06-07T15:36:01.208332,2026-06-07T15:36:01.208332
4638,385,92,4,16.89,10,60.8,shipped,2026-05-08T01:25:01.208332,2026-05-08T01:25:01.208332
4639,273,73,4,155.74,5,591.81,processing,2026-03-02T05:07:01.208332,2026-03-02T05:07:01.208332
4640,489,67,4,63.81,0,255.24,completed,2026-03-09T02:31:01.208332,2026-03-09T02:31:01.208332
4641,219,63,4,91.0,0,364.0,processing,2026-03-10T03:28:01.208332,2026-03-10T03:28:01.208332
4642,395,24,2,60.44,5,114.84,shipped,2026-06-22T07:08:01.208332,2026-06-22T07:08:01.208332
4643,346,98,1,165.02,5,156.77,completed,2026-08-17T04:55:01.208332,2026-08-17T04:55:01.208332
4644,357,74,5,241.53,10,1086.89,shipped,2026-06-16T18:20:01.208332,2026-06-16T18:20:01.208332
4645,333,70,4,40.29,0,161.16,cancelled,2026-04-07T18:50:01.208332,2026-04-07T18:50:01.208332
4646,480,27,5,78.11,15,331.97,completed,2026-06-29T17:59:01.208332,2026-06-29T17:59:01.208332
4647,104,15,5,134.78,0,673.9,shipped,2026-06-18T06:43:01.208332,2026-06-18T06:43:01.208332
4648,169,40,2,157.04,0,314.08,processing,2026-08-16T05:38:01.208332,2026-08-16T05:38:01.208332
4649,345,93,5,127.01,15,539.79,completed,2026-04-25T13:26:01.208332,2026-04-25T13:26:01.208332
4650,120,16,2,113.51,0,227.02,completed,2026-03-24T11:02:01.208332,2026-03-24T11:02:01.208332
4651,301,9,3,149.34,20,358.42,completed,2026-02-27T21:07:01.208332,2026-02-27T21:07:01.208332
4652,249,49,3,107.82,0,323.46,cancelled,2026-06-06T02:19:01.208332,2026-06-06T02:19:01.208332
4653,234,37,4,143.78,0,575.12,completed,2026-07-03T00:37:01.208332,2026-07-03T00:37:01.208332
4654,1,18,4,131.71,10,474.16,shipped,2026-05-19T02:46:01.208332,2026-05-19T02:46:01.208332
4655,157,40,5,157.04,15,667.42,shipped,2026-07-12T09:50:01.208332,2026-07-12T09:50:01.208332
4656,255,52,3,101.29,10,273.48,processing,2026-05-16T02:56:01.208332,2026-05-16T02:56:01.208332
4657,231,40,1,157.04,5,149.19,completed,2026-07-22T04:28:01.208332,2026-07-22T04:28:01.208332
4658,198,45,4,66.28,15,225.35,completed,2026-03-01T17:55:01.208332,2026-03-01T17:55:01.208332
4659,440,43,1,193.8,0,193.8,completed,2026-05-08T15:17:01.208332,2026-05-08T15:17:01.208332
4660,181,41,2,117.02,5,222.34,completed,2026-03-31T20:35:01.208332,2026-03-31T20:35:01.208332
4661,302,95,4,12.44,0,49.76,shipped,2026-06-06T11:05:01.208332,2026-06-06T11:05:01.208332
4662,316,24,4,60.44,5,229.67,completed,2026-03-09T23:51:01.208332,2026-03-09T23:51:01.208332
4663,452,82,5,131.43,15,558.58,completed,2026-04-29T18:54:01.208332,2026-04-29T18:54:01.208332
4664,292,90,4,221.59,0,886.36,completed,2026-04-23T01:15:01.208332,2026-04-23T01:15:01.208332
4665,26,89,3,214.41,10,578.91,cancelled,2026-05-19T10:08:01.208332,2026-05-19T10:08:01.208332
4666,5,23,3,210.09,0,630.27,completed,2026-03-15T15:29:01.208332,2026-03-15T15:29:01.208332
4667,271,21,4,172.56,5,655.73,completed,2026-06-26T08:57:01.208332,2026-06-26T08:57:01.208332
4668,219,39,2,247.09,0,494.18,completed,2026-07-28T22:36:01.208332,2026-07-28T22:36:01.208332
4669,315,38,5,42.0,10,189.0,processing,2026-07-28T07:48:01.208332,2026-07-28T07:48:01.208332
4670,431,73,3,155.74,10,420.5,completed,2026-05-06T05:28:01.208332,2026-05-06T05:28:01.208332
4671,473,37,4,143.78,15,488.85,completed,2026-05-13T17:16:01.208332,2026-05-13T17:16:01.208332
4672,153,43,3,193.8,20,465.12,completed,2026-08-06T15:26:01.208332,2026-08-06T15:26:01.208332
4673,382,29,3,63.91,15,162.97,completed,2026-04-11T10:57:01.208332,2026-04-11T10:57:01.208332
4674,406,40,5,157.04,0,785.2,processing,2026-05-06T14:25:01.208332,2026-05-06T14:25:01.208332
4675,476,78,5,152.1,0,760.5,processing,2026-07-10T16:11:01.208332,2026-07-10T16:11:01.208332
4676,125,91,3,146.76,0,440.28,shipped,2026-06-08T21:04:01.208332,2026-06-08T21:04:01.208332
4677,146,29,5,63.91,0,319.55,shipped,2026-08-02T06:21:01.208332,2026-08-02T06:21:01.208332
4678,136,3,5,83.25,20,333.0,cancelled,2026-06-26T15:57:01.208332,2026-06-26T15:57:01.208332
4679,359,72,2,194.06,0,388.12,completed,2026-04-05T11:20:01.208332,2026-04-05T11:20:01.208332
4680,304,43,5,193.8,5,920.55,processing,2026-03-18T22:56:01.208332,2026-03-18T22:56:01.208332
4681,371,62,2,88.56,10,159.41,processing,2026-06-25T09:18:01.208332,2026-06-25T09:18:01.208332
4682,329,99,5,200.3,10,901.35,completed,2026-07-29T19:36:01.208332,2026-07-29T19:36:01.208332
4683,52,32,2,109.47,0,218.94,completed,2026-08-18T16:43:01.208332,2026-08-18T16:43:01.208332
4684,458,98,5,165.02,5,783.85,completed,2026-03-19T02:21:01.208332,2026-03-19T02:21:01.208332
4685,354,23,1,210.09,20,168.07,completed,2026-05-21T18:00:01.208332,2026-05-21T18:00:01.208332
4686,246,42,3,118.02,20,283.25,completed,2026-05-29T00:02:01.208332,2026-05-29T00:02:01.208332
4687,99,37,4,143.78,0,575.12,shipped,2026-04-25T21:20:01.208332,2026-04-25T21:20:01.208332
4688,410,75,2,16.16,20,25.86,completed,2026-07-15T04:23:01.208332,2026-07-15T04:23:01.208332
4689,20,32,1,109.47,0,109.47,completed,2026-04-19T12:49:01.208332,2026-04-19T12:49:01.208332
4690,291,56,3,16.97,5,48.36,completed,2026-08-11T16:47:01.208332,2026-08-11T16:47:01.208332
4691,76,93,5,127.01,0,635.05,completed,2026-06-06T17:45:01.208332,2026-06-06T17:45:01.208332
4692,422,4,2,15.68,15,26.66,completed,2026-08-01T19:44:01.208332,2026-08-01T19:44:01.208332
4693,55,18,1,131.71,0,131.71,shipped,2026-07-07T04:33:01.208332,2026-07-07T04:33:01.208332
4694,171,51,3,227.16,10,613.33,processing,2026-07-02T07:12:01.208332,2026-07-02T07:12:01.208332
4695,201,25,3,116.03,10,313.28,cancelled,2026-04-26T00:24:01.208332,2026-04-26T00:24:01.208332
4696,347,61,1,53.61,10,48.25,shipped,2026-08-13T16:56:01.208332,2026-08-13T16:56:01.208332
4697,498,11,5,184.85,10,831.83,completed,2026-04-04T08:34:01.208332,2026-04-04T08:34:01.208332
4698,134,91,3,146.76,10,396.25,completed,2026-04-18T21:51:01.208332,2026-04-18T21:51:01.208332
4699,133,90,3,221.59,5,631.53,completed,2026-05-05T05:04:01.208332,2026-05-05T05:04:01.208332
4700,44,10,2,36.02,10,64.84,completed,2026-06-03T20:32:01.208332,2026-06-03T20:32:01.208332
4701,25,27,3,78.11,0,234.33,shipped,2026-03-30T06:38:01.208332,2026-03-30T06:38:01.208332
4702,81,86,2,186.11,0,372.22,completed,2026-07-29T18:55:01.208332,2026-07-29T18:55:01.208332
4703,100,40,4,157.04,0,628.16,completed,2026-03-28T22:23:01.208332,2026-03-28T22:23:01.208332
4704,209,27,1,78.11,0,78.11,completed,2026-04-19T10:34:01.208332,2026-04-19T10:34:01.208332
4705,340,58,5,245.37,5,1165.51,cancelled,2026-05-26T10:16:01.208332,2026-05-26T10:16:01.208332
4706,355,87,4,203.97,20,652.7,processing,2026-07-23T03:47:01.208332,2026-07-23T03:47:01.208332
4707,426,4,1,15.68,10,14.11,cancelled,2026-07-17T16:21:01.208332,2026-07-17T16:21:01.208332
4708,161,91,2,146.76,10,264.17,completed,2026-07-30T05:19:01.208332,2026-07-30T05:19:01.208332
4709,196,97,5,143.24,0,716.2,cancelled,2026-03-23T10:47:01.208332,2026-03-23T10:47:01.208332
4710,46,83,4,213.9,5,812.82,completed,2026-08-04T11:38:01.208332,2026-08-04T11:38:01.208332
4711,33,60,3,164.26,0,492.78,completed,2026-03-02T10:22:01.208332,2026-03-02T10:22:01.208332
4712,107,41,1,117.02,0,117.02,processing,2026-04-06T04:10:01.208332,2026-04-06T04:10:01.208332
4713,407,47,1,46.2,0,46.2,processing,2026-03-25T02:05:01.208332,2026-03-25T02:05:01.208332
4714,313,36,4,202.99,5,771.36,completed,2026-04-26T04:35:01.208332,2026-04-26T04:35:01.208332
4715,230,97,3,143.24,15,365.26,completed,2026-08-01T08:48:01.208332,2026-08-01T08:48:01.208332
4716,102,26,2,123.56,10,222.41,processing,2026-03-23T12:13:01.208332,2026-03-23T12:13:01.208332
4717,407,30,1,15.86,0,15.86,completed,2026-02-26T13:19:01.208332,2026-02-26T13:19:01.208332
4718,170,52,5,101.29,0,506.45,completed,2026-04-03T20:00:01.208332,2026-04-03T20:00:01.208332
4719,450,2,2,63.38,0,126.76,completed,2026-04-04T13:12:01.208332,2026-04-04T13:12:01.208332
4720,130,53,4,81.67,5,310.35,cancelled,2026-03-07T22:14:01.208332,2026-03-07T22:14:01.208332
4721,355,16,4,113.51,20,363.23,completed,2026-05-17T15:56:01.208332,2026-05-17T15:56:01.208332
4722,478,2,4,63.38,20,202.82,completed,2026-05-12T07:22:01.208332,2026-05-12T07:22:01.208332
4723,398,62,5,88.56,10,398.52,completed,2026-04-27T20:03:01.208332,2026-04-27T20:03:01.208332
4724,128,96,1,67.93,0,67.93,cancelled,2026-04-15T04:56:01.208332,2026-04-15T04:56:01.208332
4725,190,27,1,78.11,0,78.11,completed,2026-08-14T00:06:01.208332,2026-08-14T00:06:01.208332
4726,467,30,5,15.86,10,71.37,completed,2026-07-13T16:43:01.208332,2026-07-13T16:43:01.208332
4727,418,63,2,91.0,0,182.0,completed,2026-02-28T21:15:01.208332,2026-02-28T21:15:01.208332
4728,139,92,2,16.89,0,33.78,processing,2026-03-18T17:28:01.208332,2026-03-18T17:28:01.208332
4729,152,59,1,152.05,20,121.64,cancelled,2026-06-09T11:05:01.208332,2026-06-09T11:05:01.208332
4730,409,99,1,200.3,0,200.3,cancelled,2026-05-17T06:52:01.208332,2026-05-17T06:52:01.208332
4731,84,21,2,172.56,0,345.12,completed,2026-03-05T02:04:01.208332,2026-03-05T02:04:01.208332
4732,30,57,4,183.8,20,588.16,cancelled,2026-04-11T17:42:01.208332,2026-04-11T17:42:01.208332
4733,453,70,4,40.29,15,136.99,completed,2026-07-14T21:35:01.208332,2026-07-14T21:35:01.208332
4734,426,61,4,53.61,0,214.44,completed,2026-07-23T18:08:01.208332,2026-07-23T18:08:01.208332
4735,212,14,5,20.65,20,82.6,processing,2026-07-25T03:11:01.208332,2026-07-25T03:11:01.208332
4736,480,24,3,60.44,0,181.32,completed,2026-05-04T22:12:01.208332,2026-05-04T22:12:01.208332
4737,328,70,2,40.29,10,72.52,shipped,2026-08-01T09:55:01.208332,2026-08-01T09:55:01.208332
4738,79,87,4,203.97,15,693.5,completed,2026-03-22T14:27:01.208332,2026-03-22T14:27:01.208332
4739,259,9,2,149.34,0,298.68,processing,2026-04-22T05:51:01.208332,2026-04-22T05:51:01.208332
4740,21,75,3,16.16,5,46.06,processing,2026-05-06T08:39:01.208332,2026-05-06T08:39:01.208332
4741,145,92,3,16.89,10,45.6,cancelled,2026-07-05T12:39:01.208332,2026-07-05T12:39:01.208332
4742,76,32,4,109.47,0,437.88,completed,2026-06-17T18:38:01.208332,2026-06-17T18:38:01.208332
4743,232,74,1,241.53,20,193.22,completed,2026-03-29T12:21:01.208332,2026-03-29T12:21:01.208332
4744,67,11,1,184.85,0,184.85,processing,2026-03-17T07:16:01.208332,2026-03-17T07:16:01.208332
4745,235,66,1,189.77,0,189.77,completed,2026-06-30T11:07:01.208332,2026-06-30T11:07:01.208332
4746,353,71,4,237.46,20,759.87,cancelled,2026-08-09T18:06:01.208332,2026-08-09T18:06:01.208332
4747,315,7,1,89.48,5,85.01,completed,2026-07-29T06:10:01.208332,2026-07-29T06:10:01.208332
4748,442,63,3,91.0,15,232.05,cancelled,2026-03-02T03:53:01.208332,2026-03-02T03:53:01.208332
4749,478,29,5,63.91,0,319.55,completed,2026-04-28T18:33:01.208332,2026-04-28T18:33:01.208332
4750,301,80,5,203.33,0,1016.65,completed,2026-06-30T00:26:01.208332,2026-06-30T00:26:01.208332
4751,92,77,3,235.95,15,601.67,completed,2026-08-03T20:15:01.208332,2026-08-03T20:15:01.208332
4752,253,14,2,20.65,0,41.3,shipped,2026-03-21T11:13:01.208332,2026-03-21T11:13:01.208332
4753,485,50,3,24.94,0,74.82,processing,2026-04-04T16:55:01.208332,2026-04-04T16:55:01.208332
4754,233,24,2,60.44,0,120.88,completed,2026-04-30T06:21:01.208332,2026-04-30T06:21:01.208332
4755,77,19,1,106.58,5,101.25,shipped,2026-03-27T15:58:01.208332,2026-03-27T15:58:01.208332
4756,348,42,3,118.02,10,318.65,cancelled,2026-08-02T15:04:01.208332,2026-08-02T15:04:01.208332
4757,196,25,2,116.03,15,197.25,completed,2026-07-07T13:44:01.208332,2026-07-07T13:44:01.208332
4758,355,70,2,40.29,0,80.58,completed,2026-08-20T07:17:01.208332,2026-08-20T07:17:01.208332
4759,151,39,4,247.09,20,790.69,completed,2026-02-26T23:17:01.208332,2026-02-26T23:17:01.208332
4760,258,67,4,63.81,10,229.72,processing,2026-06-12T16:24:01.208332,2026-06-12T16:24:01.208332
4761,473,43,1,193.8,0,193.8,completed,2026-05-19T04:20:01.208332,2026-05-19T04:20:01.208332
4762,412,22,1,146.59,20,117.27,processing,2026-05-02T17:13:01.208332,2026-05-02T17:13:01.208332
4763,350,49,5,107.82,15,458.23,completed,2026-04-28T04:44:01.208332,2026-04-28T04:44:01.208332
4764,314,99,3,200.3,0,600.9,cancelled,2026-07-17T01:17:01.208332,2026-07-17T01:17:01.208332
4765,230,64,3,190.48,10,514.3,completed,2026-07-01T09:24:01.208332,2026-07-01T09:24:01.208332
4766,204,55,2,62.66,0,125.32,processing,2026-08-15T02:37:01.208332,2026-08-15T02:37:01.208332
4767,380,41,4,117.02,0,468.08,completed,2026-04-13T09:18:01.208332,2026-04-13T09:18:01.208332
4768,232,64,4,190.48,0,761.92,completed,2026-07-18T06:51:01.208332,2026-07-18T06:51:01.208332
4769,82,46,5,224.33,0,1121.65,shipped,2026-02-26T18:59:01.208332,2026-02-26T18:59:01.208332
4770,42,52,3,101.29,10,273.48,completed,2026-03-10T20:07:01.208332,2026-03-10T20:07:01.208332
4771,415,78,2,152.1,0,304.2,completed,2026-06-22T16:15:01.208332,2026-06-22T16:15:01.208332
4772,294,93,2,127.01,0,254.02,completed,2026-06-11T11:09:01.208332,2026-06-11T11:09:01.208332
